Mes_Referencia;Arquivo_Origem;Quota_Codigo;Quota_Nome;Tipo_Linha;Data;Parcela;Valor_Original;Tipo;Valor_Num
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;123.580_27D;D;-123580.27
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;216.265_46D;D;-216265.46
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;617.901_44C;C;617901.44
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;06.09.2022;COTA-PARTE;35.984_30C;C;35984.3
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;06.09.2022;DEDUCAO SAUDE;5.397_64D;D;-5397.64
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;06.09.2022;DEDUCAO FUNDEB;7.196_86D;D;-7196.86
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;06.09.2022;TOTAL NA DATA;23.389_80C;C;23389.8
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;13.09.2022;COTA-PARTE;88.614_43C;C;88614.43
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;13.09.2022;DEDUCAO SAUDE;13.292_16D;D;-13292.16
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;13.09.2022;DEDUCAO FUNDEB;17.722_88D;D;-17722.88
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;13.09.2022;TOTAL NA DATA;57.599_39C;C;57599.39
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;20.09.2022;COTA-PARTE;380.299_93C;C;380299.93
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;20.09.2022;DEDUCAO SAUDE;57.044_98D;D;-57044.98
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;20.09.2022;DEDUCAO FUNDEB;76.059_98D;D;-76059.98
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;20.09.2022;TOTAL NA DATA;247.194_97C;C;247194.97
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;27.09.2022;COTA-PARTE;113.002_78C;C;113002.78
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;27.09.2022;DEDUCAO SAUDE;16.950_41D;D;-16950.41
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;DETALHE;27.09.2022;DEDUCAO FUNDEB;22.600_55D;D;-22600.55
2022-09;demonstrativoDAF (62).csv;ICS;ICMS ESTADUAL;TOTAL_NA_DATA;27.09.2022;TOTAL NA DATA;73.451_82C;C;73451.82
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;1.106_25D;D;-1106.25
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_PARCELA;;IPM IPI-MUNIC;5.900_06C;C;5900.06
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;1.106_25D;D;-1106.25
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;5.900_06C;C;5900.06
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;09.09.2022;DEDUCAO SAUDE;658_65D;D;-658.65
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;09.09.2022;IPM IPI-MUNIC;3.512_80C;C;3512.8
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_NA_DATA;09.09.2022;TOTAL NA DATA;2.854_15C;C;2854.15
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;20.09.2022;DEDUCAO SAUDE;233_30D;D;-233.3
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;20.09.2022;IPM IPI-MUNIC;1.244_30C;C;1244.3
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_NA_DATA;20.09.2022;TOTAL NA DATA;1.011_00C;C;1011.0
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;30.09.2022;DEDUCAO SAUDE;214_30D;D;-214.3
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;DETALHE;30.09.2022;IPM IPI-MUNIC;1.142_96C;C;1142.96
2022-09;demonstrativoDAF (62).csv;IPM;IPI EXPORTACAO - COTA MUNICIPIO;TOTAL_NA_DATA;30.09.2022;TOTAL NA DATA;928_66C;C;928.66
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;3_96D;D;-3.96
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_PARCELA;;ITA-ROYT.ITAIPU;396_65C;C;396.65
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;3_96D;D;-3.96
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;396_65C;C;396.65
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;DETALHE;15.09.2022;RETENCAO PASEP;3_96D;D;-3.96
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;DETALHE;15.09.2022;ITA-ROYT.ITAIPU;396_65C;C;396.65
2022-09;demonstrativoDAF (62).csv;ITA;ROYALTIES DE ITAIPU;TOTAL_NA_DATA;15.09.2022;TOTAL NA DATA;392_69C;C;392.69
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;452_93D;D;-452.93
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;DEDUCAO SAUDE;8.492_52D;D;-8492.52
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;DEDUCAO FUNDEB;11.323_37D;D;-11323.37
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_PARCELA;;ITR-CONVENIO;56.616_88C;C;56616.88
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;20.268_82D;D;-20268.82
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;56.616_88C;C;56616.88
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;09.09.2022;RETENCAO PASEP;18_47D;D;-18.47
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;09.09.2022;DEDUCAO SAUDE;346_32D;D;-346.32
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;09.09.2022;DEDUCAO FUNDEB;461_77D;D;-461.77
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;09.09.2022;ITR-CONVENIO;2.308_85C;C;2308.85
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_NA_DATA;09.09.2022;TOTAL NA DATA;1.482_29C;C;1482.29
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;20.09.2022;RETENCAO PASEP;256_51D;D;-256.51
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;20.09.2022;DEDUCAO SAUDE;4.809_62D;D;-4809.62
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;20.09.2022;DEDUCAO FUNDEB;6.412_83D;D;-6412.83
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;20.09.2022;ITR-CONVENIO;32.064_15C;C;32064.15
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_NA_DATA;20.09.2022;TOTAL NA DATA;20.585_19C;C;20585.19
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;30.09.2022;RETENCAO PASEP;177_95D;D;-177.95
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;30.09.2022;DEDUCAO SAUDE;3.336_58D;D;-3336.58
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;30.09.2022;DEDUCAO FUNDEB;4.448_77D;D;-4448.77
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;DETALHE;30.09.2022;ITR-CONVENIO;22.243_88C;C;22243.88
2022-09;demonstrativoDAF (62).csv;ITR;IMPOSTO TERRITORIAL RURAL;TOTAL_NA_DATA;30.09.2022;TOTAL NA DATA;14.280_58C;C;14280.58
2022-09;demonstrativoDAF (62).csv;RPM;ROYALTIES PETROLEO COTA MUNICIPAL;DETALHE;23.09.2022;ANP LEI 7990/89;214_72C;C;214.72
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_PARCELA;;SIMPLES NACION.;26.685_76C;C;26685.76
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;26.685_76C;C;26685.76
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;01.09.2022;SIMPLES NACION.;548_08C;C;548.08
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;01.09.2022;TOTAL NA DATA;548_08C;C;548.08
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;02.09.2022;SIMPLES NACION.;440_27C;C;440.27
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;02.09.2022;TOTAL NA DATA;440_27C;C;440.27
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;05.09.2022;SIMPLES NACION.;25_42C;C;25.42
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;05.09.2022;TOTAL NA DATA;25_42C;C;25.42
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;06.09.2022;SIMPLES NACION.;119_55C;C;119.55
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;06.09.2022;TOTAL NA DATA;119_55C;C;119.55
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;08.09.2022;SIMPLES NACION.;55_21C;C;55.21
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;08.09.2022;TOTAL NA DATA;55_21C;C;55.21
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;09.09.2022;SIMPLES NACION.;62_46C;C;62.46
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;09.09.2022;TOTAL NA DATA;62_46C;C;62.46
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;12.09.2022;SIMPLES NACION.;153_02C;C;153.02
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;12.09.2022;TOTAL NA DATA;153_02C;C;153.02
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;13.09.2022;SIMPLES NACION.;69_97C;C;69.97
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;13.09.2022;TOTAL NA DATA;69_97C;C;69.97
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;14.09.2022;SIMPLES NACION.;338_58C;C;338.58
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;14.09.2022;TOTAL NA DATA;338_58C;C;338.58
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;15.09.2022;SIMPLES NACION.;33_79C;C;33.79
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;15.09.2022;TOTAL NA DATA;33_79C;C;33.79
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;16.09.2022;SIMPLES NACION.;3.122_30C;C;3122.3
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;16.09.2022;TOTAL NA DATA;3.122_30C;C;3122.3
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;19.09.2022;SIMPLES NACION.;4.980_97C;C;4980.97
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;19.09.2022;TOTAL NA DATA;4.980_97C;C;4980.97
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;20.09.2022;SIMPLES NACION.;851_95C;C;851.95
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;20.09.2022;TOTAL NA DATA;851_95C;C;851.95
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;21.09.2022;SIMPLES NACION.;794_47C;C;794.47
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;21.09.2022;TOTAL NA DATA;794_47C;C;794.47
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;22.09.2022;SIMPLES NACION.;13.648_40C;C;13648.4
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;22.09.2022;TOTAL NA DATA;13.648_40C;C;13648.4
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;23.09.2022;SIMPLES NACION.;20_08C;C;20.08
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;23.09.2022;TOTAL NA DATA;20_08C;C;20.08
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;26.09.2022;SIMPLES NACION.;792_08C;C;792.08
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;26.09.2022;TOTAL NA DATA;792_08C;C;792.08
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;27.09.2022;SIMPLES NACION.;18_91C;C;18.91
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;27.09.2022;TOTAL NA DATA;18_91C;C;18.91
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;28.09.2022;SIMPLES NACION.;101_24C;C;101.24
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;28.09.2022;TOTAL NA DATA;101_24C;C;101.24
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;29.09.2022;SIMPLES NACION.;483_17C;C;483.17
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;29.09.2022;TOTAL NA DATA;483_17C;C;483.17
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;DETALHE;30.09.2022;SIMPLES NACION.;25_84C;C;25.84
2022-09;demonstrativoDAF (62).csv;SNA;SIMPLES NACIONAL;TOTAL_NA_DATA;30.09.2022;TOTAL NA DATA;25_84C;C;25.84
2022-10;demonstrativoDAF (74).csv;;;TOTAL_PERIODO;;DEBITO BENEF.;1.429.637_53D;D;-1429637.53
2022-10;demonstrativoDAF (74).csv;;;TOTAL_PERIODO;;CREDITO BENEF.;3.457.332_73C;C;3457332.73
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;44_69D;D;-44.69
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_PARCELA;;LC 176/2020;4.469_49C;C;4469.49
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;44_69D;D;-44.69
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;4.469_49C;C;4469.49
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);DETALHE;28.10.2022;RETENCAO PASEP;44_69D;D;-44.69
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);DETALHE;28.10.2022;LC 176/2020;4.469_49C;C;4469.49
2022-10;demonstrativoDAF (74).csv;ADO;LC 176/2020 (ADO25);TOTAL_NA_DATA;28.10.2022;TOTAL NA DATA;4.424_80C;C;4424.8
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_PARCELA;;RETENCAO PASEP;234_95D;D;-234.95
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_PARCELA;;CFH-REC.HIDRICO;23.496_58C;C;23496.58
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;234_95D;D;-234.95
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;23.496_58C;C;23496.58
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;DETALHE;03.10.2022;RETENCAO PASEP;113_50D;D;-113.5
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;DETALHE;03.10.2022;CFH-REC.HIDRICO;11.350_65C;C;11350.65
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_NA_DATA;03.10.2022;TOTAL NA DATA;11.237_15C;C;11237.15
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;DETALHE;28.10.2022;RETENCAO PASEP;121_45D;D;-121.45
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;DETALHE;28.10.2022;CFH-REC.HIDRICO;12.145_93C;C;12145.93
2022-10;demonstrativoDAF (74).csv;CFH;COMPENSACAO FINANCEIRA RECURSOS HIDRICOS;TOTAL_NA_DATA;28.10.2022;TOTAL NA DATA;12.024_48C;C;12024.48
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_PARCELA;;PASEP MUNICIPIO;8_84D;D;-8.84
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_PARCELA;;COTA-MUNICIPIO;884_37C;C;884.37
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;8_84D;D;-8.84
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;884_37C;C;884.37
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;DETALHE;10.10.2022;PASEP MUNICIPIO;8_84D;D;-8.84
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;DETALHE;10.10.2022;COTA-MUNICIPIO;884_37C;C;884.37
2022-10;demonstrativoDAF (74).csv;CID;CIDE-CONTRIB. INTERVENCAO DOMINIO ECONOMICO;TOTAL_NA_DATA;10.10.2022;TOTAL NA DATA;875_53C;C;875.53
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ITR;18.835_47C;C;18835.47
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM IPVA;12.025_09C;C;12025.09
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ITCMD;9.254_37C;C;9254.37
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM IPI-EXP;4.302_72C;C;4302.72
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ICMS EST;261.405_92C;C;261405.92
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM ICMS-EST;85.131_17C;C;85131.17
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM FPE;34.272_95C;C;34272.95
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_PARCELA;;ORIGEM FPM;84.159_25C;C;84159.25
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_FUNDO;;DEBITO FUNDO;0_00D;D;-0.0
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_QUOTA_FUNDO;;CREDITO FUNDO;509.386_94C;C;509386.94
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;04.10.2022;ORIGEM ICMS-EST;7.612_81C;C;7612.81
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;04.10.2022;TOTAL NA DATA;7.612_81C;C;7612.81
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;05.10.2022;ORIGEM IPVA;3.322_66C;C;3322.66
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;05.10.2022;ORIGEM ITCMD;4.001_83C;C;4001.83
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;05.10.2022;ORIGEM ICMS EST;34.714_09C;C;34714.09
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;05.10.2022;TOTAL NA DATA;42.038_58C;C;42038.58
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.10.2022;ORIGEM ITR;18.294_52C;C;18294.52
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.10.2022;ORIGEM IPI-EXP;2.698_27C;C;2698.27
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.10.2022;ORIGEM FPE;17.135_24C;C;17135.24
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;10.10.2022;ORIGEM FPM;42.075_00C;C;42075.0
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;10.10.2022;TOTAL NA DATA;80.203_03C;C;80203.03
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;11.10.2022;ORIGEM ICMS-EST;13.393_52C;C;13393.52
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;11.10.2022;TOTAL NA DATA;13.393_52C;C;13393.52
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;13.10.2022;ORIGEM IPVA;3.072_56C;C;3072.56
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;13.10.2022;ORIGEM ITCMD;1.559_04C;C;1559.04
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;13.10.2022;ORIGEM ICMS EST;60.413_47C;C;60413.47
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;13.10.2022;TOTAL NA DATA;65.045_07C;C;65045.07
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;18.10.2022;ORIGEM ICMS-EST;49.598_45C;C;49598.45
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;TOTAL_NA_DATA;18.10.2022;TOTAL NA DATA;49.598_45C;C;49598.45
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;19.10.2022;ORIGEM IPVA;2.676_28C;C;2676.28
2022-10;demonstrativoDAF (74).csv;FEB;FUNDEB-FNDO MANUT DES EDUC BASICA E VAL PROF;DETALHE;19.10.2022;ORIGEM ITCMD;1.608_07C;C;1608.07
